progress(at:),UnfinalizedDose.progress(at:) in OmniKit/OmniKit/OmnipodCommon/UnfinalizedDose.swift
isFinished(at:),UnfinalizedDose.isFinished(at:) in OmniKit/OmniKit/OmnipodCommon/UnfinalizedDose.swift
cancel(at:withRemaining:),UnfinalizedDose.cancel(at:withRemaining:) in OmniKit/OmniKit/OmnipodCommon/UnfinalizedDose.swift
isMutable(at:),UnfinalizedDose.isMutable(at:) in OmniKit/OmniKit/OmnipodCommon/UnfinalizedDose.swift
advanceToNextNonce(),PodState.advanceToNextNonce() in OmniKit/OmniKit/PumpManager/PodState.swift
resyncNonce(syncWord:sentNonce:messageSequenceNum:),PodState.resyncNonce(syncWord:sentNonce:messageSequenceNum:) in OmniKit/OmniKit/PumpManager/PodState.swift
updatePodTimes(timeActive:),PodState.updatePodTimes(timeActive:) in OmniKit/OmniKit/PumpManager/PodState.swift
updateFromStatusResponse(_:at:),PodState.updateFromStatusResponse(_:at:) in OmniKit/OmniKit/PumpManager/PodState.swift
registerConfiguredAlert(slot:alert:),PodState.registerConfiguredAlert(slot:alert:) in OmniKit/OmniKit/PumpManager/PodState.swift
finalizeAllDoses(),PodState.finalizeAllDoses() in OmniKit/OmniKit/PumpManager/PodState.swift
resolveAnyPendingCommandWithUncertainty(),PodState.resolveAnyPendingCommandWithUncertainty() in OmniKit/OmniKit/PumpManager/PodState.swift
updateDeliveryStatus(deliveryStatus:podProgressStatus:bolusNotDelivered:at:),PodState.updateDeliveryStatus(deliveryStatus:podProgressStatus:bolusNotDelivered:at:) in OmniKit/OmniKit/PumpManager/PodState.swift
==(_:_:),PendingCommand.==(_:_:) in OmniKit/OmniKit/OmnipodCommon/PendingCommand.swift
==(_:_:),StartProgram.==(_:_:) in OmniKit/OmniKit/OmnipodCommon/PendingCommand.swift
generateEntry(),NonceState.generateEntry() in OmniKit/OmniKit/PumpManager/PodState.swift
advanceToNextNonce(),NonceState.advanceToNextNonce() in OmniKit/OmniKit/PumpManager/PodState.swift
podComms(_:didChange:),PodCommsDelegate.podComms(_:didChange:) in OmniKit/OmniKit/PumpManager/PodComms.swift
updateInsulinType(_:),PodComms.updateInsulinType(_:) in OmniKit/OmniKit/PumpManager/PodComms.swift
forgetPod(),PodComms.forgetPod() in OmniKit/OmniKit/PumpManager/PodComms.swift
mockPodStateChanges(_:),PodComms.mockPodStateChanges(_:) in OmniKit/OmniKit/PumpManager/PodComms.swift
sendPairMessage(address:transport:message:insulinType:),PodComms.sendPairMessage(address:transport:message:insulinType:) in OmniKit/OmniKit/PumpManager/PodComms.swift
assignAddress(address:commandSession:insulinType:),PodComms.assignAddress(address:commandSession:insulinType:) in OmniKit/OmniKit/PumpManager/PodComms.swift
setupPod(podState:timeZone:commandSession:insulinType:),PodComms.setupPod(podState:timeZone:commandSession:insulinType:) in OmniKit/OmniKit/PumpManager/PodComms.swift
assignAddressAndSetupPod(address:using:timeZone:messageLogger:insulinType:_:),PodComms.assignAddressAndSetupPod(address:using:timeZone:messageLogger:insulinType:_:) in OmniKit/OmniKit/PumpManager/PodComms.swift
runSession(withName:using:_:),PodComms.runSession(withName:using:_:) in OmniKit/OmniKit/PumpManager/PodComms.swift
configureDevice(_:with:),PodComms.configureDevice(_:with:) in OmniKit/OmniKit/PumpManager/PodComms.swift
deviceRadioConfigDidChange(_:),PodComms.deviceRadioConfigDidChange(_:) in OmniKit/OmniKit/PumpManager/PodComms.swift
maxBodyLen(),PacketType.maxBodyLen() in OmniKit/OmniKit/MessageTransport/Packet.swift
handlePodFault(fault:),PodCommsSession.handlePodFault(fault:) in OmniKit/OmniKit/PumpManager/PodCommsSession.swift
throwPodFault(fault:),PodCommsSession.throwPodFault(fault:) in OmniKit/OmniKit/PumpManager/PodCommsSession.swift
send(_:beepBlock:expectFollowOnMessage:),PodCommsSession.send(_:beepBlock:expectFollowOnMessage:) in OmniKit/OmniKit/PumpManager/PodCommsSession.swift
prime(),PodCommsSession.prime() in OmniKit/OmniKit/PumpManager/PodCommsSession.swift
programInitialBasalSchedule(_:scheduleOffset:),PodCommsSession.programInitialBasalSchedule(_:scheduleOffset:) in OmniKit/OmniKit/PumpManager/PodCommsSession.swift
configureAlerts(_:acknowledgeAll:beepBlock:),PodCommsSession.configureAlerts(_:acknowledgeAll:beepBlock:) in OmniKit/OmniKit/PumpManager/PodCommsSession.swift
beepConfig(beepType:tempBasalCompletionBeep:bolusCompletionBeep:),PodCommsSession.beepConfig(beepType:tempBasalCompletionBeep:bolusCompletionBeep:) in OmniKit/OmniKit/PumpManager/PodCommsSession.swift
markSetupProgressCompleted(statusResponse:),PodCommsSession.markSetupProgressCompleted(statusResponse:) in OmniKit/OmniKit/PumpManager/PodCommsSession.swift
insertCannula(optionalAlerts:silent:),PodCommsSession.insertCannula(optionalAlerts:silent:) in OmniKit/OmniKit/PumpManager/PodCommsSession.swift
checkInsertionCompleted(),PodCommsSession.checkInsertionCompleted() in OmniKit/OmniKit/PumpManager/PodCommsSession.swift
bolus(units:automatic:acknowledgementBeep:completionBeep:programReminderInterval:extendedUnits:extendedDuration:),PodCommsSession.bolus(units:automatic:acknowledgementBeep:completionBeep:programReminderInterval:extendedUnits:extendedDuration:) in OmniKit/OmniKit/PumpManager/PodCommsSession.swift
setTempBasal(rate:duration:isHighTemp:automatic:acknowledgementBeep:completionBeep:programReminderInterval:),PodCommsSession.setTempBasal(rate:duration:isHighTemp:automatic:acknowledgementBeep:completionBeep:programReminderInterval:) in OmniKit/OmniKit/PumpManager/PodCommsSession.swift
handleCancelDosing(deliveryType:bolusNotDelivered:),PodCommsSession.handleCancelDosing(deliveryType:bolusNotDelivered:) in OmniKit/OmniKit/PumpManager/PodCommsSession.swift
suspendDelivery(suspendReminder:silent:beepBlock:),PodCommsSession.suspendDelivery(suspendReminder:silent:beepBlock:) in OmniKit/OmniKit/PumpManager/PodCommsSession.swift
cancelSuspendAlerts(),PodCommsSession.cancelSuspendAlerts() in OmniKit/OmniKit/PumpManager/PodCommsSession.swift
cancelDelivery(deliveryType:beepType:beepBlock:),PodCommsSession.cancelDelivery(deliveryType:beepType:beepBlock:) in OmniKit/OmniKit/PumpManager/PodCommsSession.swift
setTime(timeZone:basalSchedule:date:acknowledgementBeep:),PodCommsSession.setTime(timeZone:basalSchedule:date:acknowledgementBeep:) in OmniKit/OmniKit/PumpManager/PodCommsSession.swift
setBasalSchedule(schedule:scheduleOffset:acknowledgementBeep:programReminderInterval:),PodCommsSession.setBasalSchedule(schedule:scheduleOffset:acknowledgementBeep:programReminderInterval:) in OmniKit/OmniKit/PumpManager/PodCommsSession.swift
resumeBasal(schedule:scheduleOffset:acknowledgementBeep:programReminderInterval:),PodCommsSession.resumeBasal(schedule:scheduleOffset:acknowledgementBeep:programReminderInterval:) in OmniKit/OmniKit/PumpManager/PodCommsSession.swift
cancelNone(beepBlock:),PodCommsSession.cancelNone(beepBlock:) in OmniKit/OmniKit/PumpManager/PodCommsSession.swift
getStatus(beepBlock:),PodCommsSession.getStatus(beepBlock:) in OmniKit/OmniKit/PumpManager/PodCommsSession.swift
getDetailedStatus(beepBlock:),PodCommsSession.getDetailedStatus(beepBlock:) in OmniKit/OmniKit/PumpManager/PodCommsSession.swift
readPodInfo(podInfoResponseSubType:beepBlock:),PodCommsSession.readPodInfo(podInfoResponseSubType:beepBlock:) in OmniKit/OmniKit/PumpManager/PodCommsSession.swift
unacknowledgedCommandWasReceived(pendingCommand:podStatus:),PodCommsSession.unacknowledgedCommandWasReceived(pendingCommand:podStatus:) in OmniKit/OmniKit/PumpManager/PodCommsSession.swift
recoverUnacknowledgedCommand(using:),PodCommsSession.recoverUnacknowledgedCommand(using:) in OmniKit/OmniKit/PumpManager/PodCommsSession.swift
deactivatePod(),PodCommsSession.deactivatePod() in OmniKit/OmniKit/PumpManager/PodCommsSession.swift
acknowledgeAlerts(alerts:beepBlock:),PodCommsSession.acknowledgeAlerts(alerts:beepBlock:) in OmniKit/OmniKit/PumpManager/PodCommsSession.swift
dosesForStorage(_:),PodCommsSession.dosesForStorage(_:) in OmniKit/OmniKit/PumpManager/PodCommsSession.swift
assertOnSessionQueue(),PodCommsSession.assertOnSessionQueue() in OmniKit/OmniKit/PumpManager/PodCommsSession.swift
sendMessage(_:),MessageTransport.sendMessage(_:) in OmniKit/OmniKit/MessageTransport/MessageTransport.swift
assertOnSessionQueue(),MessageTransport.assertOnSessionQueue() in OmniKit/OmniKit/MessageTransport/MessageTransport.swift
messageTransport(_:didUpdate:),MessageTransportDelegate.messageTransport(_:didUpdate:) in OmniKit/OmniKit/MessageTransport/MessageTransport.swift
podCommsSession(_:didChange:),PodCommsSessionDelegate.podCommsSession(_:didChange:) in OmniKit/OmniKit/PumpManager/PodCommsSession.swift
decodeBlocks(data:),Message.decodeBlocks(data:) in OmniKit/OmniKit/OmnipodCommon/Message.swift
encoded(),Message.encoded() in OmniKit/OmniKit/OmnipodCommon/Message.swift
incrementPacketNumber(_:),PodMessageTransport.incrementPacketNumber(_:) in OmniKit/OmniKit/MessageTransport/MessageTransport.swift
incrementMessageNumber(_:),PodMessageTransport.incrementMessageNumber(_:) in OmniKit/OmniKit/MessageTransport/MessageTransport.swift
makeAckPacket(),PodMessageTransport.makeAckPacket() in OmniKit/OmniKit/MessageTransport/MessageTransport.swift
ackUntilQuiet(),PodMessageTransport.ackUntilQuiet() in OmniKit/OmniKit/MessageTransport/MessageTransport.swift
exchangePackets(packet:repeatCount:packetResponseTimeout:exchangeTimeout:preambleExtension:),PodMessageTransport.exchangePackets(packet:repeatCount:packetResponseTimeout:exchangeTimeout:preambleExtension:) in OmniKit/OmniKit/MessageTransport/MessageTransport.swift
sendMessage(_:),PodMessageTransport.sendMessage(_:) in OmniKit/OmniKit/MessageTransport/MessageTransport.swift
assertOnSessionQueue(),PodMessageTransport.assertOnSessionQueue() in OmniKit/OmniKit/MessageTransport/MessageTransport.swift
encoded(),Packet.encoded() in OmniKit/OmniKit/MessageTransport/Packet.swift
didSend(_:),MessageLogger.didSend(_:) in OmniKit/OmniKit/MessageTransport/MessageTransport.swift
didReceive(_:),MessageLogger.didReceive(_:) in OmniKit/OmniKit/MessageTransport/MessageTransport.swift
didError(_:),MessageLogger.didError(_:) in OmniKit/OmniKit/MessageTransport/MessageTransport.swift
timerParameters(),PodDoseProgressEstimator.timerParameters() in OmniKit/OmniKit/OmnipodCommon/PodDoseProgressEstimator.swift
podStateDidUpdate(_:),PodStateObserver.podStateDidUpdate(_:) in OmniKit/OmniKit/PumpManager/OmnipodPumpManager.swift
setState(_:),OmnipodPumpManager.setState(_:) in OmniKit/OmniKit/PumpManager/OmnipodPumpManager.swift
setStateWithResult(_:),OmnipodPumpManager.setStateWithResult(_:) in OmniKit/OmniKit/PumpManager/OmnipodPumpManager.swift
notifyStatusObservers(oldStatus:),OmnipodPumpManager.notifyStatusObservers(oldStatus:) in OmniKit/OmniKit/PumpManager/OmnipodPumpManager.swift
logDeviceCommunication(_:type:),OmnipodPumpManager.logDeviceCommunication(_:type:) in OmniKit/OmniKit/PumpManager/OmnipodPumpManager.swift
deviceTimerDidTick(_:),OmnipodPumpManager.deviceTimerDidTick(_:) in OmniKit/OmniKit/PumpManager/OmnipodPumpManager.swift
device(_:didUpdateBattery:),OmnipodPumpManager.device(_:didUpdateBattery:) in OmniKit/OmniKit/PumpManager/OmnipodPumpManager.swift
dateComponents(date:timeZone:),SetupPodCommand.dateComponents(date:timeZone:) in OmniKit/OmniKit/OmnipodCommon/MessageBlocks/SetupPodCommand.swift
date(from:timeZone:),SetupPodCommand.date(from:timeZone:) in OmniKit/OmniKit/OmnipodCommon/MessageBlocks/SetupPodCommand.swift
alert(error:),BeepPreferenceSelectionView.alert(error:) in OmniKit/OmniKitUI/Views/BeepPreferenceSelectionView.swift
alert(for:),AttachPodView.alert(for:) in OmniKit/OmniKitUI/Views/AttachPodView.swift
deactivatePod(completion:),PodDeactivater.deactivatePod(completion:) in OmniKit/OmniKitUI/ViewModels/DeactivatePodViewModel.swift
forgetPod(completion:),PodDeactivater.forgetPod(completion:) in OmniKit/OmniKitUI/ViewModels/DeactivatePodViewModel.swift
continueButtonTapped(),DeactivatePodViewModel.continueButtonTapped() in OmniKit/OmniKitUI/ViewModels/DeactivatePodViewModel.swift
discardPod(navigateOnCompletion:),DeactivatePodViewModel.discardPod(navigateOnCompletion:) in OmniKit/OmniKitUI/ViewModels/DeactivatePodViewModel.swift
makeUIViewController(context:),ActivityView.makeUIViewController(context:) in OmniKit/OmniKitUI/Views/ActivityView.swift
updateUIViewController(_:context:),ActivityView.updateUIViewController(_:context:) in OmniKit/OmniKitUI/Views/ActivityView.swift
makeUIViewController(context:),ActivityViewController.makeUIViewController(context:) in OmniKit/OmniKitUI/Views/ActivityView.swift
updateUIViewController(_:context:),ActivityViewController.updateUIViewController(_:context:) in OmniKit/OmniKitUI/Views/ActivityView.swift
instantiate(),OmnipodReservoirView.instantiate() in OmniKit/OmniKitUI/Views/OmnipodReservoirView.swift
awakeFromNib(),OmnipodReservoirView.awakeFromNib() in OmniKit/OmniKitUI/Views/OmnipodReservoirView.swift
tintColorDidChange(),OmnipodReservoirView.tintColorDidChange() in OmniKit/OmniKitUI/Views/OmnipodReservoirView.swift
updateColor(),OmnipodReservoirView.updateColor() in OmniKit/OmniKitUI/Views/OmnipodReservoirView.swift
updateViews(),OmnipodReservoirView.updateViews() in OmniKit/OmniKitUI/Views/OmnipodReservoirView.swift
update(level:at:reservoirLevelHighlightState:),OmnipodReservoirView.update(level:at:reservoirLevelHighlightState:) in OmniKit/OmniKitUI/Views/OmnipodReservoirView.swift
nib(),NibLoadable.nib() in OmniKit/OmniKitUI/Extensions/NibLoadable.swift
formatValue(_:),LowReservoirReminderEditView.formatValue(_:) in OmniKit/OmniKitUI/Views/LowReservoirReminderEditView.swift
saveTapped(),LowReservoirReminderEditView.saveTapped() in OmniKit/OmniKitUI/Views/LowReservoirReminderEditView.swift
alert(error:),LowReservoirReminderEditView.alert(error:) in OmniKit/OmniKitUI/Views/LowReservoirReminderEditView.swift
expirationReminderHourString(_:),ExpirationReminderPickerView.expirationReminderHourString(_:) in OmniKit/OmniKitUI/Views/ExpirationReminderPickerView.swift
continueWithType(_:),InsulinTypeConfirmation.continueWithType(_:) in OmniKit/OmniKitUI/Views/InsulinTypeConfirmation.swift
formatRSSI(rssi:),DeliveryUncertaintyRecoveryView.formatRSSI(rssi:) in OmniKit/OmniKitUI/Views/DeliveryUncertaintyRecoveryView.swift
autoconnectBinding(for:),RileyLinkListDataSource.autoconnectBinding(for:) in OmniKit/OmniKitUI/ViewModels/RileyLinkListDataSource.swift
reloadDevices(),RileyLinkListDataSource.reloadDevices() in OmniKit/OmniKitUI/ViewModels/RileyLinkListDataSource.swift
updateRSSI(),RileyLinkListDataSource.updateRSSI() in OmniKit/OmniKitUI/ViewModels/RileyLinkListDataSource.swift
pumpManager(_:didUpdate:oldStatus:),DeliveryUncertaintyRecoveryViewModel.pumpManager(_:didUpdate:oldStatus:) in OmniKit/OmniKitUI/ViewModels/DeliveryUncertaintyRecoveryViewModel.swift
podDeactivationChosen(),DeliveryUncertaintyRecoveryViewModel.podDeactivationChosen() in OmniKit/OmniKitUI/ViewModels/DeliveryUncertaintyRecoveryViewModel.swift
formatRSSI(rssi:),RileyLinkSetupView.formatRSSI(rssi:) in OmniKit/OmniKitUI/Views/RileyLinkSetupView.swift
progressColor(guidanceColors:),PodLifeState.progressColor(guidanceColors:) in OmniKit/OmniKitUI/ViewModels/PodLifeState.swift
labelColor(using:),PodLifeState.labelColor(using:) in OmniKit/OmniKitUI/ViewModels/PodLifeState.swift
next(),OmnipodUIScreen.next() in OmniKit/OmniKitUI/ViewControllers/OmnipodUICoordinator.swift
insertCannula(completion:),CannulaInserter.insertCannula(completion:) in OmniKit/OmniKitUI/ViewModels/InsertCannulaViewModel.swift
checkCannulaInsertionFinished(completion:),CannulaInserter.checkCannulaInsertionFinished(completion:) in OmniKit/OmniKitUI/ViewModels/InsertCannulaViewModel.swift
checkCannulaInsertionFinished(),InsertCannulaViewModel.checkCannulaInsertionFinished() in OmniKit/OmniKitUI/ViewModels/InsertCannulaViewModel.swift
insertCannula(),InsertCannulaViewModel.insertCannula() in OmniKit/OmniKitUI/ViewModels/InsertCannulaViewModel.swift
continueButtonTapped(),InsertCannulaViewModel.continueButtonTapped() in OmniKit/OmniKitUI/ViewModels/InsertCannulaViewModel.swift
makeUIView(context:),BasalStateSwiftUIView.makeUIView(context:) in OmniKit/OmniKitUI/Views/BasalStateView.swift
updateUIView(_:context:),BasalStateSwiftUIView.updateUIView(_:context:) in OmniKit/OmniKitUI/Views/BasalStateView.swift
layoutSubviews(),BasalStateView.layoutSubviews() in OmniKit/OmniKitUI/Views/BasalStateView.swift
tintColorDidChange(),BasalStateView.tintColorDidChange() in OmniKit/OmniKitUI/Views/BasalStateView.swift
updateTintColor(),BasalStateView.updateTintColor() in OmniKit/OmniKitUI/Views/BasalStateView.swift
drawPath(),BasalStateView.drawPath() in OmniKit/OmniKitUI/Views/BasalStateView.swift
animateToPath(_:),BasalStateView.animateToPath(_:) in OmniKit/OmniKitUI/Views/BasalStateView.swift
fetchDetailedStatus(),ReadPodStatusView.fetchDetailedStatus() in OmniKit/OmniKitUI/Views/ReadPodStatusView.swift
alert(error:),ReadPodStatusView.alert(error:) in OmniKit/OmniKitUI/Views/ReadPodStatusView.swift
cancelDelete(),OmnipodSettingsView.cancelDelete() in OmniKit/OmniKitUI/Views/OmnipodSettingsView.swift
suspendResumeTapped(),OmnipodSettingsView.suspendResumeTapped() in OmniKit/OmniKitUI/Views/OmnipodSettingsView.swift
manualBasalTapped(),OmnipodSettingsView.manualBasalTapped() in OmniKit/OmniKitUI/Views/OmnipodSettingsView.swift
cancelManualBasal(),OmnipodSettingsView.cancelManualBasal() in OmniKit/OmniKitUI/Views/OmnipodSettingsView.swift
errorText(_:),OmnipodSettingsView.errorText(_:) in OmniKit/OmniKitUI/Views/OmnipodSettingsView.swift
alert(for:),OmnipodSettingsView.alert(for:) in OmniKit/OmniKitUI/Views/OmnipodSettingsView.swift
reservoirColor(for:),OmnipodSettingsView.reservoirColor(for:) in OmniKit/OmniKitUI/Views/OmnipodSettingsView.swift
formatRSSI(rssi:),OmnipodSettingsView.formatRSSI(rssi:) in OmniKit/OmniKitUI/Views/OmnipodSettingsView.swift
updateConnectionStatus(),OmnipodSettingsViewModel.updateConnectionStatus() in OmniKit/OmniKitUI/ViewModels/OmnipodSettingsViewModel.swift
changeTimeZoneTapped(),OmnipodSettingsViewModel.changeTimeZoneTapped() in OmniKit/OmniKitUI/ViewModels/OmnipodSettingsViewModel.swift
doneTapped(),OmnipodSettingsViewModel.doneTapped() in OmniKit/OmniKitUI/ViewModels/OmnipodSettingsViewModel.swift
stopUsingOmnipodTapped(),OmnipodSettingsViewModel.stopUsingOmnipodTapped() in OmniKit/OmniKitUI/ViewModels/OmnipodSettingsViewModel.swift
suspendDelivery(duration:),OmnipodSettingsViewModel.suspendDelivery(duration:) in OmniKit/OmniKitUI/ViewModels/OmnipodSettingsViewModel.swift
resumeDelivery(),OmnipodSettingsViewModel.resumeDelivery() in OmniKit/OmniKitUI/ViewModels/OmnipodSettingsViewModel.swift
runTemporaryBasalProgram(unitsPerHour:for:completion:),OmnipodSettingsViewModel.runTemporaryBasalProgram(unitsPerHour:for:completion:) in OmniKit/OmniKitUI/ViewModels/OmnipodSettingsViewModel.swift
saveScheduledExpirationReminder(_:_:),OmnipodSettingsViewModel.saveScheduledExpirationReminder(_:_:) in OmniKit/OmniKitUI/ViewModels/OmnipodSettingsViewModel.swift
saveLowReservoirReminder(_:_:),OmnipodSettingsViewModel.saveLowReservoirReminder(_:_:) in OmniKit/OmniKitUI/ViewModels/OmnipodSettingsViewModel.swift
playTestBeeps(),OmnipodSettingsViewModel.playTestBeeps() in OmniKit/OmniKitUI/ViewModels/OmnipodSettingsViewModel.swift
setConfirmationBeeps(_:_:),OmnipodSettingsViewModel.setConfirmationBeeps(_:_:) in OmniKit/OmniKitUI/ViewModels/OmnipodSettingsViewModel.swift
setSilencePod(_:_:),OmnipodSettingsViewModel.setSilencePod(_:_:) in OmniKit/OmniKitUI/ViewModels/OmnipodSettingsViewModel.swift
didChangeInsulinType(_:),OmnipodSettingsViewModel.didChangeInsulinType(_:) in OmniKit/OmniKitUI/ViewModels/OmnipodSettingsViewModel.swift
reservoirText(for:),OmnipodSettingsViewModel.reservoirText(for:) in OmniKit/OmniKitUI/ViewModels/OmnipodSettingsViewModel.swift
suspendResumeButtonColor(guidanceColors:),OmnipodSettingsViewModel.suspendResumeButtonColor(guidanceColors:) in OmniKit/OmniKitUI/ViewModels/OmnipodSettingsViewModel.swift
suspendResumeActionColor(),OmnipodSettingsViewModel.suspendResumeActionColor() in OmniKit/OmniKitUI/ViewModels/OmnipodSettingsViewModel.swift
playTestBeeps(),DiagnosticCommands.playTestBeeps() in OmniKit/OmniKitUI/Views/PodDiagnosticsView.swift
readPulseLog(),DiagnosticCommands.readPulseLog() in OmniKit/OmniKitUI/Views/PodDiagnosticsView.swift
